"chillutah1","siteslist","year","lat","long","lat.long","winter","lo","num.years","cc","mat1","chillutah2","mat2","chillutah3","mat3","chillutah4","mat4","chillutah5","mat5"
NA,6,1958,49.3833,12.7167,"49.3833 12.7167",0,126,10,"apre",NA,NA,NA,NA,NA,NA,NA,1776,10.7875821764612
NA,6,1959,49.3833,12.7167,"49.3833 12.7167",0,96,10,"apre",NA,NA,NA,NA,NA,NA,NA,2328,11.9687909412679
NA,6,1960,49.3833,12.7167,"49.3833 12.7167",0,108,10,"apre",NA,NA,NA,NA,NA,NA,NA,2388,11.6342854542392
NA,7,1950,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2412,NA
NA,7,1951,49.0333,10.9667,"49.0333 10.9667",0,121,6,"apre",NA,NA,NA,NA,NA,NA,NA,2328,11.317142604185
NA,7,1952,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112,NA
NA,7,1953,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,NA
NA,7,1954,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2184,NA
NA,7,1955,49.0333,10.9667,"49.0333 10.9667",0,122,6,"apre",NA,NA,NA,NA,NA,NA,NA,1644,10.6721975636556
NA,7,1956,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,NA
NA,7,1957,49.0333,10.9667,"49.0333 10.9667",0,108,6,"apre",NA,NA,NA,NA,NA,NA,NA,2568,11.0757140381528
NA,7,1958,49.0333,10.9667,"49.0333 10.9667",0,117,6,"apre",NA,NA,NA,NA,NA,NA,NA,2100,11.3037360110781
NA,7,1959,49.0333,10.9667,"49.0333 10.9667",0,100,6,"apre",NA,NA,NA,NA,NA,NA,NA,2580,12.5358238956267
NA,7,1960,49.0333,10.9667,"49.0333 10.9667",0,104,6,"apre",NA,NA,NA,NA,NA,NA,NA,2508,12.4337359858206
NA,8,1950,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2172,NA
NA,8,1951,51.9833,14.3,"51.9833 14.3",0,113,7,"apre",NA,NA,NA,NA,NA,NA,NA,2832,12.8494502622429
NA,8,1952,51.9833,14.3,"51.9833 14.3",0,107,7,"apre",NA,NA,NA,NA,NA,NA,NA,2148,13.5076920057719
NA,8,1953,51.9833,14.3,"51.9833 14.3",0,92,7,"apre",NA,NA,NA,NA,NA,NA,NA,1956,14.4799996763468
NA,8,1954,51.9833,14.3,"51.9833 14.3",0,120,7,"apre",NA,NA,NA,NA,NA,NA,NA,2040,13.1367030030751
NA,8,1955,51.9833,14.3,"51.9833 14.3",0,119,7,"apre",NA,NA,NA,NA,NA,NA,NA,1740,11.3782415039182
NA,8,1956,51.9833,14.3,"51.9833 14.3",0,123,7,"apre",NA,NA,NA,NA,NA,NA,NA,1920,11.3406590871759
NA,8,1957,51.9833,14.3,"51.9833 14.3",0,101,7,"apre",NA,NA,NA,NA,NA,NA,NA,2664,12.6842854307698
NA,8,1958,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,NA
NA,8,1959,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628,NA
NA,8,1960,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,NA
NA,9,1950,49.6167,12.35,"49.6167 12.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052,NA
NA,9,1951,49.6167,12.35,"49.6167 12.35",0,125,10,"apre",NA,NA,NA,NA,NA,NA,NA,1824,10.5279118525949
NA,9,1952,49.6167,12.35,"49.6167 12.35",0,116,10,"apre",NA,NA,NA,NA,NA,NA,NA,1788,11.5730766643985
NA,9,1953,49.6167,12.35,"49.6167 12.35",0,102,10,"apre",NA,NA,NA,NA,NA,NA,NA,1908,11.8779118224201
NA,9,1954,49.6167,12.35,"49.6167 12.35",0,126,10,"apre",NA,NA,NA,NA,NA,NA,NA,1896,10.0246151605478
NA,9,1955,49.6167,12.35,"49.6167 12.35",0,123,10,"apre",NA,NA,NA,NA,NA,NA,NA,1608,9.29329649557534
NA,9,1956,49.6167,12.35,"49.6167 12.35",0,130,10,"apre",NA,NA,NA,NA,NA,NA,NA,1632,9.32307671468991
NA,9,1957,49.6167,12.35,"49.6167 12.35",0,121,10,"apre",NA,NA,NA,NA,NA,NA,NA,2460,10.4293404262267
NA,9,1958,49.6167,12.35,"49.6167 12.35",0,125,10,"apre",NA,NA,NA,NA,NA,NA,NA,1836,10.4049448223764
NA,9,1959,49.6167,12.35,"49.6167 12.35",0,103,10,"apre",NA,NA,NA,NA,NA,NA,NA,2292,11.6942854528981
NA,9,1960,49.6167,12.35,"49.6167 12.35",0,115,10,"apre",NA,NA,NA,NA,NA,NA,NA,2376,11.2986810661361
NA,10,1950,49.9,10.05,"49.9 10.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2364,NA
NA,10,1951,49.9,10.05,"49.9 10.05",0,117,9,"apre",NA,NA,NA,NA,NA,NA,NA,3000,12.0794502794538
NA,10,1952,49.9,10.05,"49.9 10.05",0,105,9,"apre",NA,NA,NA,NA,NA,NA,NA,2376,13.4358238755101
NA,10,1953,49.9,10.05,"49.9 10.05",0,102,9,"apre",NA,NA,NA,NA,NA,NA,NA,2172,13.5632964001334
NA,10,1954,49.9,10.05,"49.9 10.05",0,124,9,"apre",NA,NA,NA,NA,NA,NA,NA,2436,12.1683513763678
NA,10,1955,49.9,10.05,"49.9 10.05",0,120,9,"apre",NA,NA,NA,NA,NA,NA,NA,1776,11.5128568855247
NA,10,1956,49.9,10.05,"49.9 10.05",0,119,9,"apre",NA,NA,NA,NA,NA,NA,NA,2064,11.2393404081218
NA,10,1957,49.9,10.05,"49.9 10.05",0,114,9,"apre",NA,NA,NA,NA,NA,NA,NA,2736,12.0019777537129
NA,10,1958,49.9,10.05,"49.9 10.05",0,119,9,"apre",NA,NA,NA,NA,NA,NA,NA,2316,12.0194502807949
NA,10,1959,49.9,10.05,"49.9 10.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2556,NA
NA,10,1960,49.9,10.05,"49.9 10.05",0,97,9,"apre",NA,NA,NA,NA,NA,NA,NA,2544,13.3401095919352
NA,11,1950,50.55,9.66667,"50.55 9.66667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,NA
NA,11,1951,50.55,9.66667,"50.55 9.66667",0,120,10,"apre",NA,NA,NA,NA,NA,NA,NA,2772,10.8263733843853
NA,11,1952,50.55,9.66667,"50.55 9.66667",0,106,10,"apre",NA,NA,NA,NA,NA,NA,NA,2280,12.2903293956194
NA,11,1953,50.55,9.66667,"50.55 9.66667",0,102,10,"apre",NA,NA,NA,NA,NA,NA,NA,2268,12.5421975218578
NA,11,1954,50.55,9.66667,"50.55 9.66667",0,118,10,"apre",NA,NA,NA,NA,NA,NA,NA,2436,11.1181316196223
NA,11,1955,50.55,9.66667,"50.55 9.66667",0,125,10,"apre",NA,NA,NA,NA,NA,NA,NA,1728,10.5116481166947
NA,11,1956,50.55,9.66667,"50.55 9.66667",0,129,10,"apre",NA,NA,NA,NA,NA,NA,NA,2076,10.4450547115898
NA,11,1957,50.55,9.66667,"50.55 9.66667",0,116,10,"apre",NA,NA,NA,NA,NA,NA,NA,2820,11.1174722789777
NA,11,1958,50.55,9.66667,"50.55 9.66667",0,124,10,"apre",NA,NA,NA,NA,NA,NA,NA,2208,10.9006590970106
NA,11,1959,50.55,9.66667,"50.55 9.66667",0,108,10,"apre",NA,NA,NA,NA,NA,NA,NA,2844,12.6801096066873
NA,11,1960,50.55,9.66667,"50.55 9.66667",0,123,10,"apre",NA,NA,NA,NA,NA,NA,NA,2628,12.3108788457095
NA,12,1950,50.95,10.0333,"50.95 10.0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA
NA,12,1951,50.95,10.0333,"50.95 10.0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808,NA
NA,12,1952,50.95,10.0333,"50.95 10.0333",0,113,8,"apre",NA,NA,NA,NA,NA,NA,NA,2256,12.3265931310726
NA,12,1953,50.95,10.0333,"50.95 10.0333",0,110,8,"apre",NA,NA,NA,NA,NA,NA,NA,2376,12.7564832313539
NA,12,1954,50.95,10.0333,"50.95 10.0333",0,132,8,"apre",NA,NA,NA,NA,NA,NA,NA,2388,11.1449448058361
NA,12,1955,50.95,10.0333,"50.95 10.0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA
NA,12,1956,50.95,10.0333,"50.95 10.0333",0,130,8,"apre",NA,NA,NA,NA,NA,NA,NA,2100,10.3181316375036
NA,12,1957,50.95,10.0333,"50.95 10.0333",0,121,8,"apre",NA,NA,NA,NA,NA,NA,NA,2772,11.0167030504608
NA,12,1958,50.95,10.0333,"50.95 10.0333",0,132,8,"apre",NA,NA,NA,NA,NA,NA,NA,2172,10.8470327245829
NA,12,1959,50.95,10.0333,"50.95 10.0333",0,116,8,"apre",NA,NA,NA,NA,NA,NA,NA,2856,12.5931865317072
NA,12,1960,50.95,10.0333,"50.95 10.0333",0,110,8,"apre",NA,NA,NA,NA,NA,NA,NA,2544,12.0408788517445
NA,13,1950,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA
NA,13,1951,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,NA
NA,13,1952,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA
NA,13,1953,47.7167,8.18333,"47.7167 8.18333",0,100,5,"apre",NA,NA,NA,NA,NA,NA,NA,1848,11.7885711650763
NA,13,1954,47.7167,8.18333,"47.7167 8.18333",0,128,5,"apre",NA,NA,NA,NA,NA,NA,NA,2448,10.3069228465454
NA,13,1955,47.7167,8.18333,"47.7167 8.18333",0,121,5,"apre",NA,NA,NA,NA,NA,NA,NA,2028,10.785274484205
NA,13,1956,47.7167,8.18333,"47.7167 8.18333",0,126,5,"apre",NA,NA,NA,NA,NA,NA,NA,2052,9.93373604169996
NA,13,1957,47.7167,8.18333,"47.7167 8.18333",0,117,5,"apre",NA,NA,NA,NA,NA,NA,NA,2604,10.7541755838013
NA,13,1958,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA
NA,13,1959,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,NA
NA,13,1960,47.7167,8.18333,"47.7167 8.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760,NA
NA,14,1950,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2532,NA
NA,14,1951,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2916,NA
NA,14,1952,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2388,NA
NA,14,1953,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2280,NA
NA,14,1954,49.3667,9.61667,"49.3667 9.61667",0,122,5,"apre",NA,NA,NA,NA,NA,NA,NA,2448,11.5664832579525
NA,14,1955,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1776,NA
NA,14,1956,49.3667,9.61667,"49.3667 9.61667",0,118,5,"apre",NA,NA,NA,NA,NA,NA,NA,2052,10.6891206402004
NA,14,1957,49.3667,9.61667,"49.3667 9.61667",0,106,5,"apre",NA,NA,NA,NA,NA,NA,NA,2700,11.3476920540516
NA,14,1958,49.3667,9.61667,"49.3667 9.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,NA
NA,14,1959,49.3667,9.61667,"49.3667 9.61667",0,99,5,"apre",NA,NA,NA,NA,NA,NA,NA,2724,12.8783513604981
NA,14,1960,49.3667,9.61667,"49.3667 9.61667",0,100,5,"apre",NA,NA,NA,NA,NA,NA,NA,2712,12.6332964209205
NA,15,1950,48.4,9.2,"48.4 9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244,NA
NA,15,1951,48.4,9.2,"48.4 9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292,NA
NA,15,1952,48.4,9.2,"48.4 9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196,NA
NA,15,1953,48.4,9.2,"48.4 9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052,NA
NA,15,1954,48.4,9.2,"48.4 9.2",0,135,7,"apre",NA,NA,NA,NA,NA,NA,NA,2352,9.56329648954036
NA,15,1955,48.4,9.2,"48.4 9.2",0,132,7,"apre",NA,NA,NA,NA,NA,NA,NA,1872,9.85307670284349
NA,15,1956,48.4,9.2,"48.4 9.2",0,140,7,"apre",NA,NA,NA,NA,NA,NA,NA,1992,9.2999997921288
NA,15,1957,48.4,9.2,"48.4 9.2",0,132,7,"apre",NA,NA,NA,NA,NA,NA,NA,2664,9.93406571202226
NA,15,1958,48.4,9.2,"48.4 9.2",0,137,7,"apre",NA,NA,NA,NA,NA,NA,NA,2004,10.2403294414405
NA,15,1959,48.4,9.2,"48.4 9.2",0,122,7,"apre",NA,NA,NA,NA,NA,NA,NA,2436,11.2769228248642
NA,15,1960,48.4,9.2,"48.4 9.2",0,140,7,"apre",NA,NA,NA,NA,NA,NA,NA,2688,11.2728568908891
NA,16,1950,52.7667,8.75,"52.7667 8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2664,NA
NA,16,1951,52.7667,8.75,"52.7667 8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA
NA,16,1952,52.7667,8.75,"52.7667 8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,NA
NA,16,1953,52.7667,8.75,"52.7667 8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652,NA
NA,16,1954,52.7667,8.75,"52.7667 8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340,NA
NA,16,1955,52.7667,8.75,"52.7667 8.75",0,121,6,"apre",NA,NA,NA,NA,NA,NA,NA,1920,10.6928569038532
NA,16,1956,52.7667,8.75,"52.7667 8.75",0,123,6,"apre",NA,NA,NA,NA,NA,NA,NA,2256,10.5040656992818
NA,16,1957,52.7667,8.75,"52.7667 8.75",0,97,6,"apre",NA,NA,NA,NA,NA,NA,NA,3084,11.7148349029882
NA,16,1958,52.7667,8.75,"52.7667 8.75",0,122,6,"apre",NA,NA,NA,NA,NA,NA,NA,2172,11.2328568917832
NA,16,1959,52.7667,8.75,"52.7667 8.75",0,104,6,"apre",NA,NA,NA,NA,NA,NA,NA,2532,13.2336260778318
NA,16,1960,52.7667,8.75,"52.7667 8.75",0,108,6,"apre",NA,NA,NA,NA,NA,NA,NA,2616,12.4727469739596
NA,2,2000,48.75,13.5167,"48.75 13.5167",0,106,11,"post",NA,NA,NA,NA,NA,NA,NA,2388,14.3745051732103
NA,2,2001,48.75,13.5167,"48.75 13.5167",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,1944,11.9481316010703
NA,2,2002,48.75,13.5167,"48.75 13.5167",0,102,11,"post",NA,NA,NA,NA,NA,NA,NA,2952,13.6241755196518
NA,2,2003,48.75,13.5167,"48.75 13.5167",0,111,11,"post",NA,NA,NA,NA,NA,NA,NA,1848,14.3463733057072
NA,2,2004,48.75,13.5167,"48.75 13.5167",0,97,11,"post",NA,NA,NA,NA,NA,NA,NA,1608,11.9384612716161
NA,2,2005,48.75,13.5167,"48.75 13.5167",0,105,11,"post",NA,NA,NA,NA,NA,NA,NA,1356,12.7053843313971
NA,2,2006,48.75,13.5167,"48.75 13.5167",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,1380,12.3310986254774
NA,2,2007,48.75,13.5167,"48.75 13.5167",0,102,11,"post",NA,NA,NA,NA,NA,NA,NA,2952,14.4525271494883
NA,2,2008,48.75,13.5167,"48.75 13.5167",0,107,11,"post",NA,NA,NA,NA,NA,NA,NA,2376,13.1359337723231
NA,2,2009,48.75,13.5167,"48.75 13.5167",0,100,11,"post",NA,NA,NA,NA,NA,NA,NA,1812,13.629560134916
NA,2,2010,48.75,13.5167,"48.75 13.5167",0,112,11,"post",NA,NA,NA,NA,NA,NA,NA,1860,12.1068129162048
NA,3,2000,50.35,11.65,"50.35 11.65",0,111,10,"post",NA,NA,NA,NA,NA,NA,NA,2676,12.6799997165799
NA,3,2001,50.35,11.65,"50.35 11.65",0,121,10,"post",NA,NA,NA,NA,NA,NA,NA,2124,10.4363733931025
NA,3,2002,50.35,11.65,"50.35 11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2784,NA
NA,3,2003,50.35,11.65,"50.35 11.65",0,115,10,"post",NA,NA,NA,NA,NA,NA,NA,2064,12.690659057001
NA,3,2004,50.35,11.65,"50.35 11.65",0,116,10,"post",NA,NA,NA,NA,NA,NA,NA,1764,10.475494271349
NA,3,2005,50.35,11.65,"50.35 11.65",0,113,10,"post",NA,NA,NA,NA,NA,NA,NA,1620,11.5239557863756
NA,3,2006,50.35,11.65,"50.35 11.65",0,123,10,"post",NA,NA,NA,NA,NA,NA,NA,1512,11.1967030464375
NA,3,2007,50.35,11.65,"50.35 11.65",0,105,10,"post",NA,NA,NA,NA,NA,NA,NA,2904,12.8693403716885
NA,3,2008,50.35,11.65,"50.35 11.65",0,123,10,"post",NA,NA,NA,NA,NA,NA,NA,2544,11.5607689723659
NA,3,2009,50.35,11.65,"50.35 11.65",0,101,10,"post",NA,NA,NA,NA,NA,NA,NA,1884,12.0752744553713
NA,3,2010,50.35,11.65,"50.35 11.65",0,117,10,"post",NA,NA,NA,NA,NA,NA,NA,1836,10.3903294380877
NA,4,2000,50.2,6.41667,"50.2 6.41667",0,100,11,"post",NA,NA,NA,NA,NA,NA,NA,3108,12.4562634578445
NA,4,2001,50.2,6.41667,"50.2 6.41667",0,118,11,"post",NA,NA,NA,NA,NA,NA,NA,2496,11.0602195330046
NA,4,2002,50.2,6.41667,"50.2 6.41667",0,113,11,"post",NA,NA,NA,NA,NA,NA,NA,3324,11.8462634714791
NA,4,2003,50.2,6.41667,"50.2 6.41667",0,105,11,"post",NA,NA,NA,NA,NA,NA,NA,2688,12.8994502611254
NA,4,2004,50.2,6.41667,"50.2 6.41667",0,107,11,"post",NA,NA,NA,NA,NA,NA,NA,1992,11.245714034353
NA,4,2005,50.2,6.41667,"50.2 6.41667",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,1608,12.0206590719767
NA,4,2006,50.2,6.41667,"50.2 6.41667",0,119,11,"post",NA,NA,NA,NA,NA,NA,NA,1608,11.5276920500283
NA,4,2007,50.2,6.41667,"50.2 6.41667",0,103,11,"post",NA,NA,NA,NA,NA,NA,NA,3204,13.585494201835
NA,4,2008,50.2,6.41667,"50.2 6.41667",0,114,11,"post",NA,NA,NA,NA,NA,NA,NA,2928,11.9867030287796
NA,4,2009,50.2,6.41667,"50.2 6.41667",0,105,11,"post",NA,NA,NA,NA,NA,NA,NA,2484,12.3962634591857
NA,4,2010,50.2,6.41667,"50.2 6.41667",0,114,11,"post",NA,NA,NA,NA,NA,NA,NA,1896,11.0324173358238
NA,5,2000,50.8833,9.35,"50.8833 9.35",0,107,11,"post",NA,NA,NA,NA,NA,NA,NA,2964,13.2028568477503
NA,5,2001,50.8833,9.35,"50.8833 9.35",0,117,11,"post",NA,NA,NA,NA,NA,NA,NA,2340,11.5934063342738
NA,5,2002,50.8833,9.35,"50.8833 9.35",0,94,11,"post",NA,NA,NA,NA,NA,NA,NA,3000,12.3415381856836
NA,5,2003,50.8833,9.35,"50.8833 9.35",0,105,11,"post",NA,NA,NA,NA,NA,NA,NA,2544,13.4974722257805
NA,5,2004,50.8833,9.35,"50.8833 9.35",0,102,11,"post",NA,NA,NA,NA,NA,NA,NA,1968,11.3235162304162
NA,5,2005,50.8833,9.35,"50.8833 9.35",0,109,11,"post",NA,NA,NA,NA,NA,NA,NA,1764,12.1473623658479
NA,5,2006,50.8833,9.35,"50.8833 9.35",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,1428,11.8489008340575
NA,5,2007,50.8833,9.35,"50.8833 9.35",0,103,11,"post",NA,NA,NA,NA,NA,NA,NA,3324,13.7640656264151
NA,5,2008,50.8833,9.35,"50.8833 9.35",0,111,11,"post",NA,NA,NA,NA,NA,NA,NA,2880,12.4128568654082
NA,5,2009,50.8833,9.35,"50.8833 9.35",0,99,11,"post",NA,NA,NA,NA,NA,NA,NA,2412,12.984724984494
NA,5,2010,50.8833,9.35,"50.8833 9.35",0,101,11,"post",NA,NA,NA,NA,NA,NA,NA,1860,11.2809887588393
NA,6,2000,49.3833,12.7167,"49.3833 12.7167",0,108,11,"post",NA,NA,NA,NA,NA,NA,NA,2580,13.5867029930168
NA,6,2001,49.3833,12.7167,"49.3833 12.7167",0,113,11,"post",NA,NA,NA,NA,NA,NA,NA,1968,11.3512085374895
NA,6,2002,49.3833,12.7167,"49.3833 12.7167",0,103,11,"post",NA,NA,NA,NA,NA,NA,NA,2916,12.7435161986767
NA,6,2003,49.3833,12.7167,"49.3833 12.7167",0,110,11,"post",NA,NA,NA,NA,NA,NA,NA,2016,13.6112084869746
NA,6,2004,49.3833,12.7167,"49.3833 12.7167",0,110,11,"post",NA,NA,NA,NA,NA,NA,NA,1644,11.2630766713275
NA,6,2005,49.3833,12.7167,"49.3833 12.7167",0,108,11,"post",NA,NA,NA,NA,NA,NA,NA,1620,12.2927469779829
NA,6,2006,49.3833,12.7167,"49.3833 12.7167",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,1572,12.0747250048341
NA,6,2007,49.3833,12.7167,"49.3833 12.7167",0,103,11,"post",NA,NA,NA,NA,NA,NA,NA,3036,13.6668128813361
NA,6,2008,49.3833,12.7167,"49.3833 12.7167",0,107,11,"post",NA,NA,NA,NA,NA,NA,NA,2508,12.4314282935645
NA,6,2009,49.3833,12.7167,"49.3833 12.7167",0,104,11,"post",NA,NA,NA,NA,NA,NA,NA,1860,12.8463733392348
NA,6,2010,49.3833,12.7167,"49.3833 12.7167",0,107,11,"post",NA,NA,NA,NA,NA,NA,NA,1920,11.2258239249075
NA,7,2000,49.0333,10.9667,"49.0333 10.9667",0,100,9,"post",NA,NA,NA,NA,NA,NA,NA,2820,14.0305491369422
NA,7,2001,49.0333,10.9667,"49.0333 10.9667",0,94,9,"post",NA,NA,NA,NA,NA,NA,NA,2256,12.2470326932904
NA,7,2002,49.0333,10.9667,"49.0333 10.9667",0,93,9,"post",NA,NA,NA,NA,NA,NA,NA,3060,13.3310986031256
NA,7,2003,49.0333,10.9667,"49.0333 10.9667",0,104,9,"post",NA,NA,NA,NA,NA,NA,NA,2244,14.7774721971703
NA,7,2004,49.0333,10.9667,"49.0333 10.9667",0,103,9,"post",NA,NA,NA,NA,NA,NA,NA,1740,12.1278019267247
NA,7,2005,49.0333,10.9667,"49.0333 10.9667",0,101,9,"post",NA,NA,NA,NA,NA,NA,NA,1548,13.421098601114
NA,7,2006,49.0333,10.9667,"49.0333 10.9667",0,112,9,"post",NA,NA,NA,NA,NA,NA,NA,1332,12.9759337758993
NA,7,2007,49.0333,10.9667,"49.0333 10.9667",0,93,9,"post",NA,NA,NA,NA,NA,NA,NA,3132,14.8399996683002
NA,7,2008,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2724,NA
NA,7,2009,49.0333,10.9667,"49.0333 10.9667",0,101,9,"post",NA,NA,NA,NA,NA,NA,NA,2040,13.7968128784304
NA,7,2010,49.0333,10.9667,"49.0333 10.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824,NA
NA,8,2000,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA
NA,8,2001,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA
NA,8,2002,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2472,NA
NA,8,2003,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2256,NA
NA,8,2004,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,NA
NA,8,2005,51.9833,14.3,"51.9833 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1776,NA
NA,8,2006,51.9833,14.3,"51.9833 14.3",0,113,5,"post",NA,NA,NA,NA,NA,NA,NA,1236,13.9630766109778
NA,8,2007,51.9833,14.3,"51.9833 14.3",0,82,5,"post",NA,NA,NA,NA,NA,NA,NA,3048,15.5334062462079
NA,8,2008,51.9833,14.3,"51.9833 14.3",0,110,5,"post",NA,NA,NA,NA,NA,NA,NA,3096,14.186263419176
NA,8,2009,51.9833,14.3,"51.9833 14.3",0,99,5,"post",NA,NA,NA,NA,NA,NA,NA,2160,14.2559337472891
NA,8,2010,51.9833,14.3,"51.9833 14.3",0,107,5,"post",NA,NA,NA,NA,NA,NA,NA,1668,12.8691205914736
NA,9,2000,49.6167,12.35,"49.6167 12.35",0,111,11,"post",NA,NA,NA,NA,NA,NA,NA,2520,13.4510986004434
NA,9,2001,49.6167,12.35,"49.6167 12.35",0,118,11,"post",NA,NA,NA,NA,NA,NA,NA,1944,11.1016481035072
NA,9,2002,49.6167,12.35,"49.6167 12.35",0,115,11,"post",NA,NA,NA,NA,NA,NA,NA,2832,12.4606590621419
NA,9,2003,49.6167,12.35,"49.6167 12.35",0,113,11,"post",NA,NA,NA,NA,NA,NA,NA,1728,13.4005491510238
NA,9,2004,49.6167,12.35,"49.6167 12.35",0,112,11,"post",NA,NA,NA,NA,NA,NA,NA,1524,11.1219777733824
NA,9,2005,49.6167,12.35,"49.6167 12.35",0,110,11,"post",NA,NA,NA,NA,NA,NA,NA,1440,12.4125271950859
NA,9,2006,49.6167,12.35,"49.6167 12.35",0,120,11,"post",NA,NA,NA,NA,NA,NA,NA,1548,11.8578019327597
NA,9,2007,49.6167,12.35,"49.6167 12.35",0,108,11,"post",NA,NA,NA,NA,NA,NA,NA,2892,13.7219777152679
NA,9,2008,49.6167,12.35,"49.6167 12.35",0,117,11,"post",NA,NA,NA,NA,NA,NA,NA,2532,12.399889832731
NA,9,2009,49.6167,12.35,"49.6167 12.35",0,105,11,"post",NA,NA,NA,NA,NA,NA,NA,1692,12.8462634491274
NA,9,2010,49.6167,12.35,"49.6167 12.35",0,114,11,"post",NA,NA,NA,NA,NA,NA,NA,1920,11.1915382113881
NA,10,2000,49.9,10.05,"49.9 10.05",0,101,8,"post",NA,NA,NA,NA,NA,NA,NA,2928,14.7425271430063
NA,10,2001,49.9,10.05,"49.9 10.05",0,101,8,"post",NA,NA,NA,NA,NA,NA,NA,2268,13.0127469618897
NA,10,2002,49.9,10.05,"49.9 10.05",0,82,8,"post",NA,NA,NA,NA,NA,NA,NA,3108,13.7319777150444
