"","LastName","FirstName","DatasetID","Dataset","SpeciesName","Latitude","Longitude","Photosynthesis per leaf area at leaf temperature (A_area)","Reference / source","Stomata conductance to water vapour per leaf area"
"751","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.64","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"752","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.18","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"753","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.8","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"754","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.99","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"755","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.12","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.37"
"756","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.76","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"757","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","17.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.56"
"758","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.5"
"759","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"760","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.3","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"761","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.34","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"762","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.92","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"763","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"764","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"765","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"766","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.16","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"767","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.42","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"768","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"769","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.47","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"770","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.58","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"771","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.19","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"772","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.45","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"773","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"774","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.09","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"775","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.06"
"776","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","2.39","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.06"
"777","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","2.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.08"
"778","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.4","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"779","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.39"
"780","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","19.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"781","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"782","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","19.23","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"783","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.68","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"784","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.66","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"785","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"786","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.27","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"787","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.53","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"788","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","18.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"789","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.52","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"790","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.61","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.44"
"791","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.35","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"792","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.45","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"793","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","17.16","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.56"
"794","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.58","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"795","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.91","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"796","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.3"
"797","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","17.21","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.39"
"798","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.83","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"799","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.18","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"800","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"801","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"802","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"803","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.53","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"804","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"805","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.35","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"806","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.09","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"807","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.21","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"808","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.29","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"809","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.28","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"810","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"811","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"812","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.92","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"813","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"814","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.26","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.3"
"815","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"816","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.66","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.5"
"817","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.39","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"818","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.43","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"819","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.52","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.47"
"820","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.39","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"821","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.07","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"822","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.65","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"823","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.96","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"824","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.12","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"825","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.3","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"826","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.78","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"827","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","17.32","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"828","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.46","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"829","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.8","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.43"
"830","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.84","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"831","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"832","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.57","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"833","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.07","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"834","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.34","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.3"
"835","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"836","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","28.04","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.64"
"837","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","16.74","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"838","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","22.17","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"839","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","21.76","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"840","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","19.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.42"
"841","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","19.9","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.51"
"842","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.17","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"843","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.21","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"844","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.52","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"845","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.55","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"846","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"847","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.09","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"848","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","14.33","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"849","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.93","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"850","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"851","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.56","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"852","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"853","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","15.48","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.43"
"854","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"855","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"856","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.73","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"857","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.78","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"858","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","11.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"859","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.23","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"860","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.34","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"861","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.61","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"862","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"863","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.53","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"864","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.01","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"865","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","2.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.08"
"866","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.12","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"867","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.84","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"868","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.58","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.04"
"869","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","1.46","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.01"
"870","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.65","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.03"
"871","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.88","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.05"
"872","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"873","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.03","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"874","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","0.59","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.03"
"875","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","1.72","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.03"
"876","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","2.05","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.02"
"877","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","1.8","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.02"
"878","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.31","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.03"
"879","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"880","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"881","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.52","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"882","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","13.85","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"883","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.03","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"884","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.32","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"885","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"886","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.62","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"887","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.59","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"888","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.96","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"889","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"890","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.29","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"891","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.57","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"892","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"893","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"894","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"895","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.72","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"896","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"897","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.38","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"898","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.15","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"899","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.25","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
