"datasetID","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.cen","photo.cen","force.cen","force.z","chill.z","photo.z","chill.hrs","chill.ports","chill.hrs.z","chill.ports.z","complex","complex.wname","prov.lat"
"myking95","Betula","pendula","","yes","15","","24","timeonly",17.9,1776,64,15,24,0,17.9,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",18.02,1776,64,15,24,0,18.02,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",22.21,1776,56.1,15,24,0,22.21,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",26.16,1776,64,15,8,0,26.16,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",20.87,1776,69,15,8,0,20.87,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",20.84,1776,69,15,8,0,20.84,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",16.18,1776,64,15,24,0,16.18,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",17.56,1776,69,15,24,0,17.56,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",16.09,1776,64,15,24,0,16.09,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",23.13,1776,56.1,15,24,0,23.13,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",28,1776,64,15,8,0,28,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",17.34,1776,69,15,24,0,17.34,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",22.32,1776,69,15,8,0,22.32,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",26.99,1776,56.1,15,8,0,26.99,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",27.02,1776,56.1,15,8,0,27.02,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",26.11,1776,64,15,8,0,26.11,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",11,0,64,15,8,5.25,11,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",8.42,0,69,15,8,5.25,8.42,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",9.05,0,56.1,15,24,5.25,9.05,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",8.04,0,69,15,24,5.25,8.04,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",11,0,56.1,15,24,5.25,11,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",9.26,0,69,15,8,5.25,9.26,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.45,0,64,15,24,5.25,9.45,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",7.58,0,69,15,24,5.25,7.58,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",11.79,0,56.1,15,8,5.25,11.79,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",7.68,0,69,15,24,5.25,7.68,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",12.09,0,56.1,15,8,5.25,12.09,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",13.24,0,64,15,8,5.25,13.24,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",10.03,0,64,15,24,5.25,10.03,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",10.71,0,64,15,8,5.25,10.71,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",10.32,0,69,15,8,5.25,10.32,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",7.73,0,69,15,24,5.25,7.73,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",11.17,0,56.1,15,24,5.25,11.17,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",8.82,0,69,15,8,5.25,8.82,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.64,0,64,15,24,5.25,9.64,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",10.74,0,64,15,24,5.25,10.74,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",9.18,0,56.1,15,24,5.25,9.18,"exp","exp","exp",2.56990556138521,9.31502861111111,-2.35184492348414,-0.472088062866376,0.00315758172063922,1.67275938621621,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",13.05,0,64,15,8,5.25,13.05,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",13.5,0,56.1,15,8,5.25,13.5,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",13.47,0,56.1,15,8,5.25,13.47,"exp","exp","exp",2.56990556138521,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.00315758172063922,-1.20046315520837,0,82.1024595282923,-1.65895506355101,0.276949790394738,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",4.21,0,64,15,8,6.8,4.21,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",7.58,0,56.1,15,24,6.8,7.58,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",0.42,0,69,15,24,6.8,0.42,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",0.15,0,69,15,8,6.8,0.15,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",0.31,0,69,15,8,6.8,0.31,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",0.08,0,69,15,24,6.8,0.08,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",6.33,0,56.1,15,24,6.8,6.33,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",4.26,0,64,15,8,6.8,4.26,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",4.42,0,64,15,8,6.8,4.42,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",6.81,0,56.1,15,24,6.8,6.81,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",0.42,0,69,15,8,6.8,0.42,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",0.08,0,69,15,24,6.8,0.08,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",4.59,0,56.1,15,8,6.8,4.59,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",4.29,0,64,15,8,6.8,4.29,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",2.6,0,64,15,24,6.8,2.6,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",6.28,0,56.1,15,8,6.8,6.28,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",3.14,0,64,15,24,6.8,3.14,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",0.21,0,69,15,8,6.8,0.21,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",5.9,0,56.1,15,8,6.8,5.9,"exp","exp","exp",374.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,0.460225116702218,-1.20046315520837,0,106.429120844258,-1.65895506355101,0.914688583856104,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",0.31,0,69,15,24,6.8,0.31,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",6.2,0,56.1,15,24,6.8,6.2,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",2.53,0,64,15,24,6.8,2.53,"exp","exp","exp",374.569905561385,9.31502861111111,-2.35184492348414,-0.472088062866376,0.460225116702218,1.67275938621621,0,106.429120844258,-1.65895506355101,0.914688583856104,6,"Betula_pubescens",7
