"","LastName","FirstName","DatasetID","Dataset","SpeciesName","ObservationID","Basal area","Canopy height of stand","Diameter at breast height (DBH) of the forest stand","Exposition","Latitude","Leaf age at measurement","Leaf area index of the site (LAI)","Longitude","Maximum diameter at breast height comments","Maximum diameter at breast height extreme","Maximum diameter at breast height max","Maximum diameter at breast height mean","Maximum diameter at breast height min","Maximum height","Maximum height comment","Maximum height extreme","Maximum height max","Maximum height min","Plant developmental status / plant age / maturity / plant life stage","Plant height observed","Plant height vegetative","SLA leaf area type","Stem diameter at breast height (1.3 m","Wood density; stem specific density; wood specific gravity"
"410","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825796,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"411","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825797,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"412","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825798,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"413","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825799,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"414","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825800,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"415","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825801,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"416","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825802,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"417","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825803,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"418","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825804,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"419","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825805,NA,"25.3",NA,"Outside ""natural"" vegetation","51.72","Expanded",NA,"9.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,NA,NA
"420","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1826479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1828232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","50","24",NA,NA,NA,NA,NA,NA
"422","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1832730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1832731,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",763485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA
"425","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",763486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA
"426","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",764360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"427","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1258394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"428","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1258395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"429","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1823935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mature bigtooth aspen trees are 18 to 24 m tall and 20 to 25 cm in d.b.h. On the best sites...h ...",NA,"30","18",NA,NA,NA,NA,NA,NA
"430","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1823936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At maturity",NA,"24","18",NA,NA,NA,NA,NA,NA
"431","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825733,NA,NA,NA,"Outside ""natural"" vegetation","40.81444444","Expanded",NA,"-77.93055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,NA,NA
"432","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825739,NA,NA,NA,"Outside ""natural"" vegetation","40.81444444","Expanded",NA,"-77.93055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,NA,NA
"433","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825745,NA,NA,NA,"Outside ""natural"" vegetation","40.81444444","Expanded",NA,"-77.93055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,NA,NA
"434","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825751,NA,NA,NA,"Outside ""natural"" vegetation","40.81444444","Expanded",NA,"-77.93055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,NA,NA
"435","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1826744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1828486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"437","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus rotundifolia var. duclouxiana",1830867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus rotundifolia var. duclouxiana",1833276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5"
"439","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA
"440","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"441","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"442","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"443","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",764182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"444","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"445","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA
"446","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"447","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 397","40","30","10",NA,NA,NA,NA,NA,NA
"448","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","Page: 365",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","25",NA,NA,NA,NA,NA,NA
"450","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","erreicht eine Hˆhe von bis zu 30 m",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825092,NA,NA,NA,"Outside ""natural"" vegetation","58.42",NA,NA,"26.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","16",NA,"projected leaf area",NA,NA
"452","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825157,NA,"16.5",NA,"Outside ""natural"" vegetation","58.3",NA,NA,"26.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","16.3",NA,NA,NA,NA
"453","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825339,NA,NA,NA,"Outside ""natural"" vegetation","58.36666667","Expanded",NA,"27.33333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,"projected leaf area",NA,NA
"454","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1826566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1828332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1828333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA
"457","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"458","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"459","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"460","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"461","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",764202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"462","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"463","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA
"464","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA
"465","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"466","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA
"467","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 409",NA,"30","20",NA,NA,NA,NA,NA,NA
"468","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","Page: 665",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","30","15",NA,NA,NA,NA,NA,NA
"470","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","bis zu 30 m hoher Baum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1826586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","20","10",NA,NA,NA,NA,NA,NA
"472","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1828355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1828356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","20","10",NA,NA,NA,NA,NA,NA
"474","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA
"475","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA
"476","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"477","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1258422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA
"478","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1258423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA
"479","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","Page: 409",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 667",NA,"16","10",NA,NA,NA,NA,NA,NA
"481","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8-18 m hoher Baum",NA,"18","8",NA,NA,NA,NA,NA,NA
"482","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1825128,NA,NA,NA,"Outside ""natural"" vegetation","58.66",NA,NA,"25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","8.7",NA,"projected leaf area",NA,NA
"483","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1828351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1828352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","8",NA,NA,NA,NA,NA,NA
"485","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",764200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA
"486","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",1826584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",1828353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"488","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",763535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"489","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1258424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"490","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1823985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pin cherry generally grows 15 to 50 feet (5-15 m) tall...trees up to 100 feet tall (30 m) have  ...",NA,"30","5",NA,NA,NA,NA,NA,NA
"491","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1842730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA
"493","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA,NA
"494","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119.8",NA,NA,NA
"495","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA
"496","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA
"497","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA,NA
"498","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA
"499","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",764119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"500","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,NA
"501","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA,NA
"502","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA,NA,NA
"503","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,NA
"504","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA
"505","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA
"506","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA
"507","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,NA,NA
"508","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.5",NA,NA,NA
"509","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA
"510","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1824005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 160",NA,"80","70",NA,NA,NA,NA,NA,NA
"511","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1824006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 414","110","85","65",NA,NA,NA,NA,NA,NA
"512","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1824007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 514 ff","119.8","80","70",NA,NA,NA,NA,NA,NA
"513","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1824008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 184",NA,"60","50",NA,NA,NA,NA,NA,NA
