"","LastName","FirstName","SpeciesName","ObservationID","DatasetID","Dataset","Latitude","Longitude","Plant developmental status / plant age / maturity / plant life stage","Plant height reproductive / generative","Plant height vegetative","Seed number per reproducton unit (seed / ovule ratio)","Seed number: reproduction subunit measured","Seed number: reproduction unit measured","Wood density; stem specific density; wood specific gravity","LDMC"
"768","Kleyer","Michael","Ulmus minor",181530,25,"The LEDA Traitbase","5318128","399327","adult",NA,NA,NA,NA,NA,NA,"244.58"
"769","Kleyer","Michael","Ulmus minor",181531,25,"The LEDA Traitbase","5318128","399327","adult",NA,NA,NA,NA,NA,NA,"258.47"
"770","Kleyer","Michael","Ulmus minor",194119,25,"The LEDA Traitbase",NA,NA,NA,"20.5",NA,NA,NA,NA,NA,NA
"771","Kleyer","Michael","Ulmus minor",217768,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"772","Kleyer","Michael","Ulmus minor",217769,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA
"773","Kleyer","Michael","Ulmus procera",1122629,25,"The LEDA Traitbase",NA,NA,NA,NA,"33",NA,NA,NA,NA,NA
"774","Kleyer","Michael","Ulmus procera",177997,25,"The LEDA Traitbase",NA,NA,NA,NA,"33",NA,NA,NA,NA,NA
"775","Kleyer","Michael","Ulmus procera",217770,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"776","Kleyer","Michael","Vitis vinifera",1081038,25,"The LEDA Traitbase",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"777","Kleyer","Michael","Vitis vinifera",1081039,25,"The LEDA Traitbase",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"778","Kleyer","Michael","Vitis vinifera",1114168,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"146.63"
"779","Kleyer","Michael","Vitis vinifera",1114169,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"171.05"
"780","Kleyer","Michael","Vitis vinifera",1114170,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"126.89"
"781","Kleyer","Michael","Vitis vinifera",1114171,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"145.2"
"782","Kleyer","Michael","Vitis vinifera",1114172,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"149.77"
"783","Kleyer","Michael","Vitis vinifera",1114173,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"173.2"
"784","Kleyer","Michael","Vitis vinifera",1114174,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"174.4"
"785","Kleyer","Michael","Vitis vinifera",1114175,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"174.4"
"786","Kleyer","Michael","Vitis vinifera",1123136,25,"The LEDA Traitbase",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"787","Kleyer","Michael","Vitis vinifera",178281,25,"The LEDA Traitbase",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"788","Kleyer","Michael","Vitis vinifera",181709,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"145.2"
"789","Kleyer","Michael","Vitis vinifera",181710,25,"The LEDA Traitbase","5307068","394285","adult",NA,NA,NA,NA,NA,NA,"196.41"
"790","Kleyer","Michael","Vitis vinifera",194338,25,"The LEDA Traitbase",NA,NA,NA,"6.5",NA,NA,NA,NA,NA,NA
"791","Kleyer","Michael","Vitis vinifera",218041,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"792","Kleyer","Michael","Vitis vinifera",218042,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
