"","LastName","FirstName","SpeciesName","ObservationID","DatasetID","Dataset","Exposition temperature","Latitude","Leaf mass per area based on fresh weight","Longitude","Maximum plant height","Plant height vegetative","Specific leaf area (SLA) per fresh weight","Stomata density","stomata density: lower surface only","stomata density: upper+lower / one-sided leaf area","LWC","LDMC"
"629","Cornelissen","Johannes","Sorbus aucuparia",18630,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.796703297",NA,NA,NA,NA,"2.712369598"
"630","Cornelissen","Johannes","Sorbus aucuparia",18631,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.93035503",NA,NA,NA,NA,"2.691267123"
"631","Cornelissen","Johannes","Sorbus aucuparia",18632,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.721636771",NA,NA,NA,NA,"2.622017291"
"632","Cornelissen","Johannes","Sorbus aucuparia",18633,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.37",NA,NA,NA,NA,"2.952960526"
"633","Cornelissen","Johannes","Sorbus aucuparia",18634,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.89010989",NA,NA,NA,NA,"2.704309064"
"634","Cornelissen","Johannes","Sorbus aucuparia",18635,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.190223881",NA,NA,NA,NA,"2.709130435"
"635","Cornelissen","Johannes","Sorbus aucuparia",18636,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.626990693",NA,NA,NA,NA,"2.717190083"
"636","Cornelissen","Johannes","Sorbus aucuparia",18637,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.40899654",NA,NA,NA,NA,"3.112725564"
"637","Cornelissen","Johannes","Sorbus aucuparia",18638,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.840336134",NA,NA,NA,NA,"2.65625"
"638","Cornelissen","Johannes","Sorbus aucuparia",18639,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.873950617",NA,NA,NA,NA,"2.719494585"
"639","Cornelissen","Johannes","Sorbus aucuparia",18640,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.704908566",NA,NA,NA,NA,"2.642842893"
"640","Cornelissen","Johannes","Sorbus aucuparia",18641,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.173488372",NA,NA,NA,NA,"2.701644737"
"641","Cornelissen","Johannes","Sorbus aucuparia",18642,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.8828125",NA,NA,NA,NA,"2.68907563"
"642","Cornelissen","Johannes","Sorbus aucuparia",18643,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.241694915",NA,NA,NA,NA,"2.413636364"
"643","Cornelissen","Johannes","Sorbus aucuparia",18644,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.468161829",NA,NA,NA,NA,"2.635772727"
"644","Cornelissen","Johannes","Sorbus aucuparia",18645,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.21220339",NA,NA,NA,NA,"2.965526316"
"645","Cornelissen","Johannes","Sorbus aucuparia",18646,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.810810811",NA,NA,NA,NA,"2.733990148"
"646","Cornelissen","Johannes","Sorbus aucuparia",18647,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.282748538",NA,NA,NA,NA,"2.457959815"
"647","Cornelissen","Johannes","Sorbus aucuparia",18648,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.020893372",NA,NA,NA,NA,"2.58350365"
"648","Cornelissen","Johannes","Sorbus aucuparia",18649,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.502086957",NA,NA,NA,NA,"3.033839779"
"649","Cornelissen","Johannes","Sorbus aucuparia",18650,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.773584906",NA,NA,NA,NA,"2.663316583"
"650","Cornelissen","Johannes","Sorbus aucuparia",18651,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.02748538",NA,NA,NA,NA,"2.457959815"
"651","Cornelissen","Johannes","Sorbus aucuparia",18652,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.365654206",NA,NA,NA,NA,"2.798461538"
"652","Cornelissen","Johannes","Sorbus aucuparia",18653,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.259009901",NA,NA,NA,NA,"2.657162534"
"653","Cornelissen","Johannes","Sorbus aucuparia",18654,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.991304348",NA,NA,NA,NA,"2.832512315"
"654","Cornelissen","Johannes","Sorbus aucuparia",18655,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.816551724",NA,NA,NA,NA,"2.68625498"
"655","Cornelissen","Johannes","Sorbus aucuparia",18656,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.816023166",NA,NA,NA,NA,"2.583667482"
"656","Cornelissen","Johannes","Sorbus aucuparia",18657,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.425471698",NA,NA,NA,NA,"2.942732558"
"657","Cornelissen","Johannes","Sorbus aucuparia",18658,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.592857143",NA,NA,NA,NA,"2.63653484"
"658","Cornelissen","Johannes","Sorbus aucuparia",18659,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.427823834",NA,NA,NA,NA,"2.531593794"
"659","Cornelissen","Johannes","Sorbus aucuparia",18660,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.424207493",NA,NA,NA,NA,"2.885380435"
"660","Cornelissen","Johannes","Sorbus aucuparia",18661,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.214444444",NA,NA,NA,NA,"2.963793103"
"661","Cornelissen","Johannes","Sorbus aucuparia",18662,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.974306269",NA,NA,NA,NA,"2.62972973"
"662","Cornelissen","Johannes","Sorbus aucuparia",18663,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.337705628",NA,NA,NA,NA,"2.578991597"
"663","Cornelissen","Johannes","Sorbus aucuparia",18664,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.880621118",NA,NA,NA,NA,"2.802389078"
"664","Cornelissen","Johannes","Sorbus aucuparia",18665,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"6.283529412",NA,NA,NA,NA,"3.054973118"
"665","Cornelissen","Johannes","Sorbus aucuparia",18666,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.905405405",NA,NA,NA,NA,"2.573913043"
"666","Cornelissen","Johannes","Sorbus aucuparia",18667,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.194320557",NA,NA,NA,NA,"2.503846154"
"667","Cornelissen","Johannes","Sorbus aucuparia",18668,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.196478873",NA,NA,NA,NA,"2.785384615"
"668","Cornelissen","Johannes","Symphoricarpos albus",172873,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"669","Cornelissen","Johannes","Symphoricarpos albus",172954,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"670","Cornelissen","Johannes","Symphoricarpos albus",173069,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"671","Cornelissen","Johannes","Symphoricarpos albus",173150,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"672","Cornelissen","Johannes","Tilia cordata",16007,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Cornelissen","Johannes","Tilia cordata",172877,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"674","Cornelissen","Johannes","Tilia cordata",172955,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"675","Cornelissen","Johannes","Tilia cordata",173073,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"676","Cornelissen","Johannes","Tilia cordata",173151,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"677","Cornelissen","Johannes","Ulmus minor",16022,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
