"stn"	"species"	"year"	"doy"
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"myking98 1997-03-15 15    24"	"Alnus.glutinosa"	1997	85
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	56
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	61
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	61
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	65
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	68
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	70
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	72
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	75
"pagter15 2013-02-15 20  105  16"	"Ribes.nigrum"	2013	78
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	25
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	28
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	31
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	34
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	37
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	42
"pagter15 2012-12-15 20  45  16"	"Ribes.nigrum"	2013	45
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	36
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"pagter15 2013-01-15 20  75  16"	"Ribes.nigrum"	2013	39
"partanen01 1997-12-05 20 ambient 34 ambient 16"	"Picea.abies"	1997	358
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	364
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	360
"partanen01 1997-12-05 20 ambient 34 ambient 16"	"Picea.abies"	1997	360
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	364
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	362
"partanen01 1997-12-05 20 ambient 34 ambient 16"	"Picea.abies"	1997	360
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	363
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	363
"partanen01 1997-12-05 20 ambient 34 ambient 16"	"Picea.abies"	1997	360
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	364
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1997	364
"partanen01 1997-12-05 20 ambient 34 ambient 16"	"Picea.abies"	1998	1
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1998	7
"partanen01 1997-12-05 20 ambient 34 ambient 6"	"Picea.abies"	1998	9
"partanen98 1994-11-02 20  1  12"	"Picea.abies"	1995	114
"partanen98 1994-11-02 20  1  8.66"	"Picea.abies"	1994	361
"partanen98 1994-11-02 10  1  12"	"Picea.abies"	1995	31
"partanen98 1994-11-02 10  1  12"	"Picea.abies"	1995	24
"partanen98 1994-11-02 10  1  6"	"Picea.abies"	1995	20
"partanen98 1994-11-02 10  1  6"	"Picea.abies"	1995	14
"partanen98 1994-12-02 20  31  12"	"Picea.abies"	1995	61
"partanen98 1994-12-02 20  31  8.66"	"Picea.abies"	1995	9
"partanen98 1994-12-02 10  31  12"	"Picea.abies"	1995	55
"partanen98 1994-12-02 10  31  12"	"Picea.abies"	1995	55
"partanen98 1994-12-02 10  31  6"	"Picea.abies"	1995	41
"partanen98 1994-12-02 10  31  6"	"Picea.abies"	1995	51
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	55
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	49
"partanen98 1993-12-07 10  36  11"	"Picea.abies"	1994	73
"partanen98 1993-12-07 10  36  11"	"Picea.abies"	1994	73
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	59
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	59
"partanen98 1993-12-07 10  36  10"	"Picea.abies"	1994	66
"partanen98 1993-12-07 10  36  10"	"Picea.abies"	1994	66
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	55
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	49
"partanen98 1993-12-07 15  36  6"	"Picea.abies"	1994	41
"partanen98 1993-12-07 15  36  6"	"Picea.abies"	1994	45
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	59
"partanen98 1993-12-07 10  36  6"	"Picea.abies"	1994	59
"partanen98 1993-12-07 15  36  6"	"Picea.abies"	1994	38
"partanen98 1993-12-07 10  36  11"	"Picea.abies"	1994	73
"partanen98 1993-12-07 10  36  22"	"Picea.abies"	1994	73
"partanen98 1993-12-07 15  36  9"	"Picea.abies"	1994	45
"partanen98 1993-12-07 15  36  17"	"Picea.abies"	1994	45
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	59
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	69
"partanen98 1993-12-20 10  49  10"	"Picea.abies"	1994	66
"partanen98 1993-12-20 10  49  10"	"Picea.abies"	1994	73
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	61
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	51
"partanen98 1993-12-20 10  49  10"	"Picea.abies"	1994	72
"partanen98 1993-12-20 10  49  9"	"Picea.abies"	1994	61
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	59
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	69
"partanen98 1993-12-20 15  49  6"	"Picea.abies"	1994	49
"partanen98 1993-12-20 15  49  6"	"Picea.abies"	1994	55
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	54
"partanen98 1993-12-20 10  49  6"	"Picea.abies"	1994	47
"partanen98 1993-12-20 15  49  6"	"Picea.abies"	1994	44
"partanen98 1993-12-20 15  49  6"	"Picea.abies"	1994	44
"partanen98 1993-12-20 10  49  10"	"Picea.abies"	1994	66
"partanen98 1993-12-20 10  49  20"	"Picea.abies"	1994	76
"partanen98 1993-12-20 15  49  8"	"Picea.abies"	1994	52
"partanen98 1993-12-20 15  49  17"	"Picea.abies"	1994	62
"schnabel87 1984-10-11 10    12.75"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    12.5"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    12.25"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    12"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    11.75"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    11.5"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    11.25"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    11"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    10.75"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    10.5"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    10.25"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    10"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    9.75"	"Vitis.vinifera"	1984	340
"schnabel87 1984-11-29 10    11.75"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    11.5"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    11.25"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    11"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    10.75"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    10.5"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    10.25"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    10"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    9.75"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    9.5"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    12.25"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    12"	"Vitis.vinifera"	1985	3
"schnabel87 1984-09-26 24    15"	"Vitis.vinifera"	1985	15
"schnabel87 1984-10-11 24    15"	"Vitis.vinifera"	1985	31
"schnabel87 1984-10-29 24    15"	"Vitis.vinifera"	1985	41
"schnabel87 1984-11-09 24    15"	"Vitis.vinifera"	1985	20
"schnabel87 1984-11-29 18    15"	"Vitis.vinifera"	1985	19
"schnabel87 1984-12-06 24    14"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    13.75"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    13.5"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    13.25"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    13"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    12.75"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    12.5"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    12.25"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    12"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    11.75"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    11.5"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    11.25"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    11"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    10.75"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    10.5"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    10.25"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    10"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    9.75"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-06 24    9.5"	"Vitis.vinifera"	1985	5
"schnabel87 1984-10-11 10    14"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    13.75"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    13.5"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    13.25"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    13"	"Vitis.vinifera"	1984	340
"schnabel87 1984-10-11 10    9.5"	"Vitis.vinifera"	1984	340
"schnabel87 1984-11-29 10    13"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    12.75"	"Vitis.vinifera"	1985	3
"schnabel87 1984-11-29 10    12.5"	"Vitis.vinifera"	1985	3
"schnabel87 1984-10-11 24  ambient  11"	"Vitis.vinifera"	1984	325
"schnabel87 1984-10-25 24  ambient  10"	"Vitis.vinifera"	1984	346
"schnabel87 1984-11-08 24  ambient  10"	"Vitis.vinifera"	1984	361
"schnabel87 1984-11-22 24  ambient  9"	"Vitis.vinifera"	1985	6
"schnabel87 1984-12-06 24  ambient  9"	"Vitis.vinifera"	1985	5
"schnabel87 1984-12-20 24  ambient  9"	"Vitis.vinifera"	1985	10
"schnabel87 1985-01-03 24  ambient  9"	"Vitis.vinifera"	1985	29
"schnabel87 1985-01-17 24  ambient  9"	"Vitis.vinifera"	1985	45
"schnabel87 1985-01-31 24  ambient  10"	"Vitis.vinifera"	1985	45
"schnabel87 1985-02-14 24  ambient  10"	"Vitis.vinifera"	1985	58
"schnabel87 1985-02-28 24  ambient  11"	"Vitis.vinifera"	1985	74
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"schnabel87 1985-03-14 24  ambient  12"	"Vitis.vinifera"	1985	84
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	128
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	132
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	137
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	134
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	103
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	110
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	104
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	110
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	97
"skre08 2001-01-25 20 ambient 111  18"	"Betula.pubescens"	2001	103
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	93
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	82
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	81
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	86
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	72
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	79
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	80
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	83
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	71
"skre08 2001-11-22 20 ambient 111  18"	"Betula.pubescens"	2002	71
"skuterud94 1993-11-25 mean of 9, 12, 15 0 111 0 8"	"Betula.pendula"	1994	77
"skuterud94 1993-11-25 mean of 9, 12, 15 0 111 0 8"	"Betula.pendula"	1994	77
"skuterud94 1993-11-25 mean of 9, 12, 15 0 39 0 8"	"Betula.pendula"	1994	18
"skuterud94 1993-11-25 mean of 9, 12, 15 0 39 0 8"	"Betula.pendula"	1994	18
"skuterud94 1993-11-25 9 0 51.6666666666667 0 24"	"Betula.pendula"	1994	30
"skuterud94 1993-11-25 12 0 51.6666666666667 0 24"	"Betula.pendula"	1994	23
"skuterud94 1993-11-25 12 0 51.6666666666667 0 24"	"Betula.pendula"	1994	23
"skuterud94 1993-11-25 12 0 51.6666666666667 0 24"	"Betula.pendula"	1994	23
"skuterud94 1993-11-25 9 0 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	22
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	22
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	25
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	25
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	25
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	25
"skuterud94 1993-11-25 15 0 51.6666666666667 0 24"	"Betula.pendula"	1994	25
"skuterud94 1993-11-25 mean of 9, 12, 15 0 55 0 8"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 mean of 9, 12, 15 0 55 0 8"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 mean of 9, 12, 15 0 67 0 8"	"Betula.pendula"	1994	38
"skuterud94 1993-11-25 mean of 9, 12, 15 0 67 0 8"	"Betula.pendula"	1994	38
"skuterud94 1993-11-25 9 0 74 0 8"	"Betula.pendula"	1994	51
"skuterud94 1993-11-25 15 0 74 0 8"	"Betula.pendula"	1994	49
"skuterud94 1993-11-25 9 0 74 0 8"	"Betula.pendula"	1994	53
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	48
"skuterud94 1993-11-25 12 0 74 0 8"	"Betula.pendula"	1994	50
"skuterud94 1993-11-25 15 0 74 0 8"	"Betula.pendula"	1994	47
"skuterud94 1993-11-25 15 0 74 0 8"	"Betula.pendula"	1994	47
"skuterud94 1993-11-25 mean of 9, 12, 15 0 98 0 8"	"Betula.pendula"	1994	65
"skuterud94 1993-11-25 mean of 9, 12, 15 0 98 0 8"	"Betula.pendula"	1994	65
"skuterud94 1993-11-25 mean of 9, 12, 15 3 111 0 8"	"Betula.pendula"	1994	75
"skuterud94 1993-11-25 mean of 9, 12, 15 3 111 0 8"	"Betula.pendula"	1994	75
"skuterud94 1993-11-25 mean of 9, 12, 15 3 39 0 8"	"Betula.pendula"	1994	19
"skuterud94 1993-11-25 mean of 9, 12, 15 3 39 0 8"	"Betula.pendula"	1994	19
"skuterud94 1993-11-25 12 3 51.6666666666667 0 24"	"Betula.pendula"	1994	21
"skuterud94 1993-11-25 12 3 51.6666666666667 0 24"	"Betula.pendula"	1994	21
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	31
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	31
"skuterud94 1993-11-25 15 3 51.6666666666667 0 24"	"Betula.pendula"	1994	23
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 9 3 51.6666666666667 0 24"	"Betula.pendula"	1994	26
"skuterud94 1993-11-25 mean of 9, 12, 15 3 55 0 8"	"Betula.pendula"	1994	31
"skuterud94 1993-11-25 mean of 9, 12, 15 3 55 0 8"	"Betula.pendula"	1994	31
